商人	商人（商）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n取引をして相手を富者にできます。\n富者になった者は投票数が1票増えます。\n富者相手に再度取引をすると通常の状態に戻せます。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:mVgDQdDT は 中国産 nananana と取引します。\nID:mVgDQdDT は取引対象選択を取り消します。\nID:mVgDQdDT は取引しません。\n能力発動メッセージ\nID:mVgDQdDT は 中国産 nananana と取引しました。\n中国産 nananana は富者になりました。\nID:mVgDQdDT は 中国産 nananana と取引しました。(ランダム)\n中国産 nananana は貧者になりました。\n
社長	社長（社）【村人陣営】\n買収して次の日のみ相手の票を買い取って自分の票にします。\n相手がどんな票数であろうと1票減少して自分の票が1票増加します。\n相手が死亡していたとしても増えています。\n前日に買い取った相手に対して連続して買い取ることが出来ません。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:vG9AYuCp は 中国産 nananana を買収します。\nID:vG9AYuCp は買収対象選択を取り消します。\nID:vG9AYuCp は買収しません。\n能力発動メッセージ\nID:vG9AYuCp は 中国産 nananana を買収しました。\n中国産 nananana の票を買い取って自らの票にしました。\nID:vG9AYuCp は 中国産 nananana を買収しました。(ランダム)\n中国産 nananana の票を買い取って自らの票にしました。\n
芸者	芸者（芸）（仮称）【村人陣営】\n芸を披露して次の日のみ選択対象の投票数を1票減少させます。\n複数重なった場合は重なった数だけ減少します。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:5EGXFwWD は 管理者 あどみん に芸を披露します。\nID:5EGXFwWD は芸子対象選択を取り消します。\nID:5EGXFwWD はもてなしません。\n能力発動メッセージ\nID:5EGXFwWD は、管理者 あどみん に芸を披露しました。\n管理者 あどみん は浮かれてすっかり投票を忘れています。\nID:5EGXFwWD は、管理者 あどみん に芸を披露しました。(ランダム)\n管理者 あどみん は浮かれてすっかり投票を忘れています。\n
画家	画家（画）（仮称）【村人陣営】\n絵を描いて次の日のみ選択対象の得票数を1票減少させます。\n複数重なった場合は重なった数だけ減少します。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:HJp5G5t7 は 管理者 あどみん のために絵を描きます。\nID:HJp5G5t7 は絵描き対象選択を取り消します。\nID:HJp5G5t7 は絵を描きません。\n能力発動メッセージ\nID:HJp5G5t7 は、管理者 あどみん のために絵を描きました。\n管理者 あどみん の審美眼に人々は褒め称えています。\nID:HJp5G5t7 は、管理者 あどみん のために絵を描きました。(ランダム)\n管理者 あどみん の審美眼に人々は褒め称えています。\n
秘書	秘書（秘）【村人陣営】\n補佐して次の日のみ選択対象の投票数を1票増加させます。\n複数重なった場合は重なった数だけ増加します。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:hBxFmxag は 管理者 あどみん を補佐します。\nID:hBxFmxag は補佐対象選択を取り消します。\nID:hBxFmxag は補佐しません。\n能力発動メッセージ\nID:hBxFmxag は、管理者 あどみん を補佐しています。\n管理者 あどみん の業務の効率が増して余裕を持てました。\nID:hBxFmxag は、管理者 あどみん を補佐しています。(ランダム)\n管理者 あどみん の業務の効率が増して余裕を持てました。\n
花魁	花魁（魁）（仮称）【村人陣営】\n出迎えて次の日のみ選択対象の得票数を1票増加させます。\n複数重なった場合は重なった数だけ増加します。\n※この役職が編成に含まれると強制的に票数公開オフになります。\nセットメッセージ\nID:6SjisYjq は 管理者 あどみん を迎えます。\nID:6SjisYjq は出迎え対象選択を取り消します。\nID:6SjisYjq は迎えません。\n能力発動メッセージ\nID:6SjisYjq は、管理者 あどみん と一夜を共にしました。\n管理者 あどみん はすっかり骨抜きにされました。\nID:6SjisYjq は、管理者 あどみん と一夜を共にしました。(ランダム)\n管理者 あどみん はすっかり骨抜きにされました。\n
刑事	刑事（警）【村人陣営】\n朝に犠牲になった者が前日に投票した相手と、その犠牲者本人が同陣営かどうかを知る事ができます。\n同じ陣営だった場合は【苦悶の表情】、違う陣営だった場合は【安らかな表情】です。サブ役職は加味されません。\n能力発動メッセージ（違う陣営だった場合）\n管理者 あどみん の死顔は安らかな表情でした。\n能力発動メッセージ（同じ陣営だった場合）\n管理者 あどみん の死顔は苦悶の表情でした。\n
記者	記者（記）【村人陣営】\n処刑時に処刑された者が最後に投票した相手と、その処刑者本人が同陣営かどうかを知る事ができます。\n同じ陣営だった場合は【苦悶の表情】、違う陣営だった場合は【安らかな表情】です。サブ役職は加味されません。\n能力発動メッセージ（違う陣営だった場合）\n管理者 あどみん の死顔は安らかな表情でした。\n能力発動メッセージ（同じ陣営だった場合）\n管理者 あどみん の死顔は苦悶の表情でした。\n
薬師	薬師（薬）【村人陣営】\n投薬を行う相手を選び、蘇生もしくは薬殺を行える村人役職です。\n初日から生者/死者全ての中から投薬対象を選べます。3回目の投薬を行ったとき、対象が生存していた場合は薬殺を、死亡していたとき蘇生が行われます。\n投薬回数は個人毎にカウントされています。複数薬師がいたとしても他薬師の投薬は関係ありません。\n毎日投薬対象は選べます。対象が途中で死亡した/蘇生した場合でも投薬回数は継続しており、最後に投薬した時点での相手の生死状態によって効果は変わります。\n4回目以降投薬を行っても何もおきません。\nこの役職が編成に含まれると強制的に墓下公開オフになります。\nセットメッセージ\nID:KcELJZuW は 執務官 Rain に投薬します。（1回目）\nID:KcELJZuW は投薬対象選択を取り消します。\nID:KcELJZuW は投薬しません。\n能力発動メッセージ\nID:KcELJZuW は、執務官 Rain に投薬を行いました。（1回目）\nID:KcELJZuW は、執務官 Rain に投薬を行いました。（4回目）\nしかしこれ以上の投薬は効果がありません。\n
医師	医師（医）【村人陣営】\n二日目以降、治療してその夜に死ぬ予定だった者を蘇生できます。\n選べるのは生存者のみです。死者は選べません。\n一人に対して一度ずつ可能です。\n実質護衛のような形になりますが、襲撃以外で死ぬ予定だった者も防げます。\nおまけの効果として【負傷】【瀕死】【病弱】など不利な状態変化を治せます。\nセットメッセージ\nID:5KWAAgco は 朱狐.Dev★ しゅいろのきつね を治療します。\nID:5KWAAgco は治療対象選択を取り消します。\nID:5KWAAgco は治療しません。\n能力発動メッセージ\nID:5KWAAgco は、朱狐.Dev★ しゅいろのきつね を治療しました。\n朱狐.Dev★ しゅいろのきつね は一命を取りとめました。\nID:5KWAAgco は、朱狐.Dev★ しゅいろのきつね を治療しました。(ランダム)\nしかし 朱狐.Dev★ しゅいろのきつね に治療は必要なさそうです。\n関連サブ役職\n負傷 瀕死 病弱\n\n
司令官	司令官（司）【村人陣営】\n私にいい考えがある。\n開始時に【村人陣営】の3分の1の数だけ【村人陣営】が判明します。\n自分とダミーを除いて3人未満だった場合は何もわかりません。\n開始時の編成公開メッセージ直後\nID:SEML6O19 は、大泉 ガガガ、ほむほむ ほむら、落ち葉 LEAF を指揮します。\n4人未満の場合\nこの村には指揮できるほどの村人がいません。\n
裁判官	裁判官（裁）【村人陣営】\n昼の間だけセットアクションが表示されます。\n投票前にセットアクションを【有罪】にすると+2、【無罪】にすると-1、【保留】にすると0の投票数になります。\nこの能力はコミットに含まれません。使用してもしなくても他がセット完了した時点でスキップされます。\n※この役職が編成に含まれると強制的に票数公開オフになります。\n能力発動メッセージ セットメッセージ\nID:VOOj15lO は判決を有罪と下します。\nID:VOOj15lO は判決を無罪と下します。\nID:VOOj15lO は判決を保留します。\n
捜査官	捜査官（捜）【村人陣営】\n処刑時に処刑された者へ処刑投票した人の内、処刑された者と同じ陣営の人数が分かります。\nサブ役職などで複数の陣営についている場合は【恋人】【復讐者】【妖魔】【人狼】【村人】【その他】の順で判定されます。従者は反映されません。\n蝙蝠役職は【蝙蝠】陣営、その他の役職は【特殊】陣営扱いになります。\n能力発動メッセージ\n管理者 あどみん に投票した同じ陣営の者は 2 人のようです。\n
情報屋	情報屋（情）【特殊陣営】\nどこにも属さない特殊な役職です。\n占い能力を持っていて占いと同時に占い対象と同じ陣営になります。サブ役職は加味されません。\n呪殺などの占い時に変化が起こるものは無関係です。\n邪魔狂人の邪魔も効果はありませんが占いが失敗する対象であった場合は失敗します。狼火/羊皮/四月馬鹿の影響も受けます。\n占い結果が失敗だったとしても陣営は変わっています。\n要するに占い能力を持った旅人です。\nセットメッセージ\nID:1WdzmBk9 は 管理者 あどみん を占います。\nID:1WdzmBk9 は占い対象選択を取り消します。\n能力発動メッセージ\nID:1WdzmBk9 は、管理者 あどみん を占いました。\n管理者 あどみん は 人間のようです。\nID:1WdzmBk9 は、携帯戦士 バラぽい を占いました。(ランダム)\n携帯戦士 バラぽい は 人狼のようです。\n
アイドル	アイドル（ア）【恋人陣営】\n開始時に自分とダミーを除いた人数の4分の1の数を自身を対象に一方的な恋人にします。（ダミー以外）\nアイドル自身は恋人になりません。\n開始時の編成公開メッセージ直後\nID:5KnyWi1q には、白玉 ニコヤカ、wendy ゆたんぽ、Monamin 羽生くん のファンがいます。\n
ハムスター	ハムスター（倉）【蝙蝠陣営】\nどこにも属さない特殊な陣営です。\n襲撃では死なず占いで呪殺される妖魔と同じ特性を持っている蝙蝠です。妖魔の数にも人数にも含まれません。\n最後まで生存していると勝利陣営に関係なく勝利になります。死亡していると勝利陣営に関係なく敗北になります。\n
管理人	管理人（管）【村人陣営】\nあどみん。\n新しいBelugaをつくるよ（※つくりません）。\nBeluga引退します。\n開始時メッセージ\nあどみん 『新しいBelugaをつくりました。』\n
黒幕	黒幕（幕）【黒幕陣営】\nそれも私だ。\n全ての騒動の黒幕です。村に黒幕がいる場合、開始時に黒幕が存在するとの全体公開メッセージが表示されます。黒幕が全滅した時にも全体公開メッセージが表示されます。\n黒幕生存時は陣営、勝利条件関わらず黒幕以外の全役職が強制敗北します。\n黒幕が複数存在している場合生存している黒幕のみ勝利になります。\n以下黒幕生存が勝利条件になってしまった時の例外時の処理。（初日の黒幕選択時点で勝利できなくなってしまう役職救済のため）\n・【黒幕】が恋人/絆相手の場合後追いしません。\n・【黒幕】の従者は黒幕死亡が勝利条件です。\n・【黒幕】を眷属/悪霊に選んだ冒涜者/崇拝者は自分が悪霊になります（自覚無し）。\n開始時に4分の1の数を四天王にします。4人でなくても四天王です。\n四天王は陣営は変わっていませんが黒幕勝利時に一緒に勝利になります。自覚はしていません。1度でも死亡すると四天王ではなくなります。\nあやしいので占いと霊能ともに人狼と判定されます。\n開始時メッセージ\nこの村には我が配下、 管理者 あどみん、人狼猫 アイナス、リア狂 ドガピン、大泉 ガガガ、の四天王が存在します。\nどうやらこの騒動の裏には 黒幕 が存在するようです。\n全滅時メッセージ\n黒幕 の陰謀を阻止しました。\n
祈祷師	祈祷師（祈）【村人陣営】\n4日目以降偶数日に犠牲者と同じ陣営の生存者の人数が判明します。\nサブ役職は反映されません。\n能力発動メッセージ\n管理者 あどみん と同じ陣営の生存者は 6 人のようです。\n
審神者	審神者（審）【村人陣営】\n4日目以降偶数日の処刑時に処刑者と同じ陣営の生存者の人数が判明します。\nサブ役職は反映されません。\n\n管理者 あどみん と同じ陣営の生存者は 5 人のようです。\n
数秘術師	数秘術師（数）【村人陣営】\n4日目以降偶数日に選んだ1人と同じ陣営の生存者の人数が判明します。\nサブ役職は反映されません。\n呪殺は行われませんが逆呪殺は行われます。\nセットメッセージ\nID:qLVBnNch は 管理者 あどみん の陣営を占います。\nID:qLVBnNch は陣営占い対象選択を取り消します。\n能力発動メッセージ\nID:qLVBnNch は、管理者 あどみん の陣営を占いました。\n管理者 あどみん と同じ陣営の生存者は 5 人のようです。\n邪魔狂人に邪魔された場合\nID:qLVBnNch は、公式アカウント Twister の陣営を占いました。\nしかし何かの力に邪魔されました。\nID:qLVBnNch は、公式アカウント Twister の陣営を占いました。(ランダム)\nしかし何かの力に邪魔されました。\n
探知師	探知師（探）【村人陣営】\n4日目以降、偶数日の朝に現在生存している【人外変化】した人数が判明します。\nメイン役職ごと変わっている者は反映されません。\n能力発動メッセージ\n現在陣営が変化した恐れがある生存者は 2 人です。\n
共演者	共演者（演）【村人陣営】\n開始時に村人側の1人と同じ役職になる共有者です。\n相手にもメッセージが送られます。\nオプションで【共鳴会話】をONにすると共鳴会話を使えるようになります。共演相手も使えるようになります。\n開始時の編成公開メッセージ直後\nあなたと共演するのは 朱狐.Dev★ しゅいろのきつね です。\n相手側表示\nあなたと共演するのは ID:RHzHp1di です。\n
共振者	共振者（振）【村人陣営】\n開始時にダミーと自分を除いた村人側の3分の1の数と共振する共有者です。\n3分の1の相手に共振メッセージを送ります。相手には誰から送られてきたのかわかりません。\n共振者は共振した人数だけわかります。誰と共振したかはわかりません。\nオプションで【共鳴会話】をONにすると共鳴会話を使えるようになります。共振相手は使えるようにはなりません。\n開始時の編成公開メッセージ直後\nID:Nu3YyYH9 は 2人 と共振しました。\n相手側メッセージ\n☆マジカル★ネリー☆ は 共振しました。\n4人未満の場合\n共振するほど村人がいません。\n
共謀者	共謀者（謀）【人狼陣営】\n開始時に人狼の中から1人を狂鳴会話を使用可能にする狂人です。\n開始時の編成公開メッセージ直後\nあなたと共謀するのは Monamin 羽生くん です。\n相手側表示\nあなたと共謀するのは ID:m6Kpq7FT です。\n
内通者	内通者（内）【人狼陣営】\n開始時に村人側の1人を狂人に引き入れ狂鳴会話を使用可能にする狂人です。その際相互絆状態になります。\n相手にも同じメッセージが送られます。相手は役職は変わらず陣営だけ変わります。\n村人がいる場合、村人が優先されて選ばれます。\n開始時の編成公開メッセージ直後\nあなたと内通しているのは エヴァンス do です。\n相手側表示\nあなたと内通しているのは ID:j3RFFFmT です。\n
インチキ占い師	インチキ占い師（ン）【人狼陣営】\n村側人物の役職を調べられる狂人です。\n村人陣営以外の役職は全て村人と表示されます。\n占い師の表記ですがインチキなので学者相当の能力を持っています。\nセットメッセージ\nID:x7Ch9PBC は 公式アカウント Twister の役職を調べます。\nID:x7Ch9PBC は役職調査対象選択を取り消します。\n能力発動メッセージ\nID:x7Ch9PBC は、公式アカウント Twister の役職を調べました。\n公式アカウント Twister は 村人 のようです。\nID:x7Ch9PBC は、公式アカウント Twister の役職を調べました。(ランダム)\n公式アカウント Twister は 村人 のようです。\n邪魔狂人に邪魔された場合\nID:x7Ch9PBC は、公式アカウント Twister の役職を調べました。\nしかし何かの力に邪魔されました。\nID:x7Ch9PBC は、公式アカウント Twister の役職を調べました。(ランダム)\nしかし何かの力に邪魔されました。\n
インチキ霊能者	インチキ霊能者（チ）【人狼陣営】\n処刑された村側人物の役職を調べられる狂人です。\n村人陣営以外の役職は全て村人と表示されます。\n霊能者の表記ですがインチキなので霊媒師相当の能力を持っています。\n能力発動メッセージ(処刑、突然死メッセージ直後)\n執務官 Rain は 村人 だったようです。\n乳首 つかにゃん は 超人 だったようです。\n
インチキ巫女	インチキ巫女（キ）【人狼陣営】\n犠牲になった村側人物の役職を調べられる狂人です。\n村人陣営以外の役職は全て村人と表示されます。\n巫女の表記ですがインチキなので神主相当の能力を持っています。\n能力発動メッセージ(朝の犠牲者、後追いメッセージ直後)\n執務官 Rain は 村人 だったようです。\n乳首 つかにゃん は 超人 だったようです。\n
エージェント	エージェント（監）【人狼陣営】\n総統閣下を除いた【村人陣営】の3分の1の数だけ【村人陣営】の役職が判明する狂人です。\nダミーを除いて3人未満だった場合は何もわかりません。\n開始時の編成公開メッセージ直後\nID:pC4SQEjZ の偵察の結果\n大泉 ガガガ は 狩人\nほむほむ ほむら は 村人\n落ち葉 LEAF は 霊能者\nと判明しました。\n3人未満の場合\nこの村には脅威になるほどの村人がいません。\n
外道	外道（外）【人狼陣営】\n襲撃されたときに直前の投票先の人物を無理矢理身代わりにする狂人です。\n投票先の人物が既に死んでいた場合はなにも起こりません。人狼系役職の場合も身代わりはおきません。\n能力発動メッセージ\nID:Q2zFvk6q は えーぢぇんと・めがね を身代わりにしました。\n
鬼畜	鬼畜（畜）【人狼陣営】\n襲撃されたときに直前の投票で自身に投票した者から1人を無理矢理身代わりにさせる狂人です。\n投票した者が誰も生存していない場合はなにも起こりません。人狼系役職の場合も身代わりはおきません。\n能力発動メッセージ\nID:aB6nFKfj は ジャンキー ピノ を身代わりにしました。\n
教主	教主（教）【教祖陣営】\n教祖勝利時に教主が生存していた場合、信者も勝利になる教祖です。\nセットメッセージ\nID:Si4b8Qh7 は 朱狐.Dev★ しゅいろのきつね に布教します。\nID:Si4b8Qh7 は布教対象選択を取り消します。\nID:Si4b8Qh7 は布教しません。\n能力発動メッセージ\nID:Si4b8Qh7 は、朱狐.Dev★ しゅいろのきつね に布教を行いました。\n朱狐.Dev★ しゅいろのきつね は信者になりました。\nID:Si4b8Qh7 は、朱狐.Dev★ しゅいろのきつね に布教を行いました。(ランダム)\n朱狐.Dev★ しゅいろのきつね は信者になりました。\n
教皇	教皇（法）【教祖陣営】\n襲撃された時に信者を身代わりにする教祖です。\n仮実装。調整中\nセットメッセージ\nID:J6d8XBYs は ベイビーポップ babypop に布教します。\nID:J6d8XBYs は布教対象選択を取り消します。\nID:J6d8XBYs は布教しません。\n能力発動メッセージ\nID:J6d8XBYs は、ベイビーポップ babypop に布教を行いました。\nベイビーポップ babypop は信者になりました。\nID:J6d8XBYs は、ベイビーポップ babypop に布教を行いました。(ランダム)\nベイビーポップ babypop は信者になりました。\nID:J6d8XBYs は ベイビーポップ babypop を身代わりにしました。\n
課金者	課金者（課）【村人陣営】\nガチャに夢中で人狼騒動などお構いなしな村人です。\n1日に1度ガチャをまわせます。ガチャは村人役職全ての中からレア度に応じて出現します。強力な役職ほどレア度が高く出にくい傾向です。\n出てきた役職で満足した場合、これに決めるを選ぶと翌朝その役職に変更されます。\n出てきた役職に不満があった場合、投票数1票と引き替えに課金してもう一度回せます。\n課金した場合、レア度の低い役職が除かれたプレミアムガチャを回せます。\n課金は基本1日に1度のみですが投票数が増えていた場合は増えた数だけ課金できます。（持ち票0票なるまで可）\n課金数は投票終了後にリセットされ再課金可能になります。\nこの能力は夜コミットに含まれません。使用してもしなくても他がセット完了した時点でスキップされます。\nこの役職が編成に含まれると強制的に墓下公開オフ、ID公開オフ、票数公開オフになります。\nセットメッセージ（ガチャ）\nID:Hh2aynsA はガチャをまわします。\nID:Hh2aynsA はガチャをまわしません。\nノーマル★ 【村人】を手に入れました。\nノーマル＋★★ 【占い師】を手に入れました。\nセットメッセージ（課金）\nID:Hh2aynsA は 【村人】 を手放します。\nID:Hh2aynsA は 【占い師】 に決めます。\nID:Hh2aynsA は課金します。\n能力発動メッセージ\nID:Hh2aynsA は引き当てた 【占い師】 になりました。\n
学生	学生（就）【村人陣営】\n2日目以降就職先を決めて役職が変化する村人陣営の役職です。\n就職先として決定した対象と同じ陣営の役職の中からランダムに変更されます。\nこの役職が編成に含まれると強制的に墓下公開オフ、ID公開オフ、票数公開オフになります。\nセットメッセージ\nID:Ca3n7up2 は くるくる～ クルモン の就職先にします。\nID:Ca3n7up2 は就活対象選択を取り消します。\nID:Ca3n7up2 は就活しません。\n能力発動メッセージ\nID:Ca3n7up2 は くるくる～ クルモン の進路先に就職して 占い師 になりました。\nID:Ca3n7up2 は くるくる～ クルモン の進路先に就職して 狩人 になりました。(ランダム)\n
べるが民	べるが民（べ）【特殊陣営】\nどの陣営にも属さず特殊な勝敗条件をもつ役職です。\n自分の総得票数が生存者数より少ないと村人陣営、多いと人狼陣営に付くことになります。\n陣営がかわるサブ役職が付いている場合はそちらが優先されます。\nねじれません。\n（仮仕様）\n
べるが狼	べるが狼（る）【特殊陣営】\nどの陣営にも属さず特殊な勝敗条件をもつ役職です。\n自分の総得票数が生存者数より少ないと人狼陣営、多いと村人陣営に付くことになります。\n陣営がかわるサブ役職が付いている場合はそちらが優先されます。\nねじれません。\n（仮仕様）\n
タロット占い師	タロット占い師（タ）【村人陣営】\nタロット占いで毎朝村にいる【村人】以外の役職名がランダムで表示されます。\n【正位置】は生存、【逆位置】は死亡を表しています。\n占い師という名称ですが正確には占い師判定ではありません。\n能力発動メッセージ\nID:Rz8T2JrW はタロットで占いました。\n【占い師】 の 【正位置】 です。\nID:Rz8T2JrW はタロットで占いました。\n【霊能者】 の 【逆位置】 です。\n
見習い占い師	見習い占い師（習）【村人陣営】\n三日目以降、生存している【占い師】がいない場合、朝になると占い師になります。\n見習い占い師の時はただの一般人です。\n能力発動メッセージ\nID:dN2WFVK9 は免許皆伝されて正式に 占い師 になりました。\n
水晶占い師	水晶占い師（晶）（仮称）【村人陣営】\n直前の投票で得票数が2票以上だった者を全て占う占い師です。占うタイミングは翌日の朝です。\n処刑で死んでしまった者は占いません。\n能力発動メッセージ\nID:R4kTJcea は、管理者 あどみん を占いました。\n管理者 あどみん は 人間のようです。\nID:R4kTJcea は、携帯戦士 バラぽい を占いました。(ランダム)\n携帯戦士 バラぽい は 人狼のようです。\n邪魔狂人に邪魔された場合\nID:R4kTJcea は、公式アカウント Twister を占いました。\nしかし何かの力に邪魔されました。\nID:R4kTJcea は、公式アカウント Twister を占いました。(ランダム)\nしかし何かの力に邪魔されました。\n
手相占い師	手相占い師（相）（仮称）【村人陣営】\nその日自分に投票した者全てを占う占い師です。占うタイミングは翌日の朝です。\n処刑で死んでしまった者は占いません。\n能力発動メッセージ\nID:bQ7H6udC は、管理者 あどみん を占いました。\n管理者 あどみん は 人間のようです。\nID:bQ7H6udC は、携帯戦士 バラぽい を占いました。(ランダム)\n携帯戦士 バラぽい は 人狼のようです。\n邪魔狂人に邪魔された場合\nID:bQ7H6udC は、公式アカウント Twister を占いました。\nしかし何かの力に邪魔されました。\nID:bQ7H6udC は、公式アカウント Twister を占いました。(ランダム)\nしかし何かの力に邪魔されました。\n
シャーマン	シャーマン（シ）【村人陣営】\n3日目以降の奇数日に犠牲者と同じ陣営の死者の人数がわかります。\nサブ役職は反映されません。\n能力発動メッセージ\n管理者 あどみん と同じ陣営の死者は 0 人のようです。\n
ドルイド	ドルイド（ド）【村人陣営】\n3日目以降の奇数日の処刑時に処刑者と同じ陣営の死者の人数がわかります。\nサブ役職は反映されません。\n\n管理者 あどみん と同じ陣営の死者は 2 人のようです。\n
ルーン占い師	ルーン占い師（ル）【村人陣営】\n3日目以降の奇数日に毎日選んだ1人と同じ陣営の死者の人数がわかります。\nサブ役職は反映されません。\n呪殺は行われませんが逆呪殺は行われます。\nセットメッセージ\nID:Ud2jC9Pu は 管理者 あどみん の陣営を占います。\nID:Ud2jC9Pu は陣営占い対象選択を取り消します。\n能力発動メッセージ\nID:Ud2jC9Pu は、管理者 あどみん の陣営を占いました。\n管理者 あどみん と同じ陣営の死者は 1 人のようです。\nID:Ud2jC9Pu は、携帯戦士 バラぽい の陣営を占いました。(ランダム)\n携帯戦士 バラぽい と同じ陣営の死者は 3 人のようです。\n邪魔狂人に邪魔された場合\nID:Ud2jC9Pu は、公式アカウント Twister の陣営を占いました。\nしかし何かの力に邪魔されました。\nID:Ud2jC9Pu は、公式アカウント Twister の陣営を占いました。(ランダム)\nしかし何かの力に邪魔されました。\n
ハンター	ハンター（狙）【村人陣営】\n二日目以降一人に照準を合わせて自分が襲撃で死んだ際に一緒に死亡させる村人役職です。\n襲撃で死なない役職にも有効です。（絶対者/絶対人狼除く）\n襲撃判定ではないので襲撃時に起こる特殊な能力も発動しません。\n狙撃先に罠があった場合は罠にかかってしまいます。\nセットメッセージ\nID:Xs7S6ZEk は 管理者 あどみん に照準を合わせます。\nID:Xs7S6ZEk は狙撃対象選択を取り消します。\nID:Xs7S6ZEk は狙撃しません。\n能力発動メッセージ\nID:Xs7S6ZEk は、管理者 あどみん に照準を合わせています。\nID:Xs7S6ZEk は、管理者 あどみん に照準を合わせています。(ランダム)\nID:Xs7S6ZEk は襲撃されると同時に 管理者 あどみん を狙撃しました。\n
求道者	求道者（道）【村人陣営】\n二日目以降一度だけ任意に襲撃をして襲撃先の役職に変わる村人役職です。\n変更される前は村人陣営ですがその後は変更後の役職によります。\n護衛や襲撃耐性があると失敗します。\nセットメッセージ\nID:Pq7m2kED は 消防団員 us の道を極めます。\nID:Pq7m2kED は求道対象選択を取り消します。\nID:Pq7m2kED は求道しません。\n能力発動メッセージ\nID:Pq7m2kED は、消防団員 us を襲撃します。\nID:Pq7m2kED は、消防団員 us を襲撃します。(ランダム)\nID:Pq7m2kED は、消防団員 us を犠牲を顧みず 狩人 になりました。\n
追跡者	追跡者（追）【村人陣営】\n2日目以降に他者を追跡する村人です。\nその日の追跡先の行動を起こした先が判明します。\n追跡先が死亡していた場合も追跡先の人物と一緒に死んでしまいます。罠があった場合も発動します。\n追跡先が狩人の護衛対象だったとしても、追跡者は護衛の対象外です。（襲撃耐性がある役職へ逃げても襲撃先とかち合えば死亡します。）\nセットメッセージ\nID:C2e7RAyf は てへぺろ カイエン を追跡します。\nID:C2e7RAyf は追跡対象選択を取り消します。\nID:C2e7RAyf は追跡しません。\n能力発動メッセージ\nID:C2e7RAyf は 人狼猫 アイナス を追跡しました。\nID:C2e7RAyf は 人狼猫 アイナス を追跡しました。(ランダム)\nID:C2e7RAyfの追跡の結果、人狼猫 アイナス は てへぺろ カイエン の所へ赴いています。\nID:C2e7RAyfの追跡の結果、何の成果も得られませんでした。\n
生還者	生還者（還）【村人陣営】\n夜になると霊界に行くかどうか選択できます。\n霊界に行くことを選ぶと次の日には死亡していますがその翌日自己蘇生します。\n蘇生後も選べますが自己蘇生は一度きりです。二度も奇跡は起きません。\nこの能力はコミットに含まれません。使用してもしなくても他がセット完了した時点でスキップされます。\nこの役職が編成に含まれると強制的に墓下公開オフになります。\nセットメッセージ\nID:f7NwESxD は霊界に足を運びます。\nID:f7NwESxD は生還対象選択を取り消します。\nID:f7NwESxD は現世にとどまります。\n能力発動メッセージ\nID:f7NwESxD は 霊界からの生還を目論みます。\n
守護者	守護者（護）【村人陣営】\n一度に二人を護衛できる狩人です。\n二人の内一人でも罠があった場合は三人とも道連れになります。\n守護者は占われると呪殺されて死んでしまいます。\nセットメッセージ\nID:f6PUg9HE は Android どろどろ と 和菓子 大福 を護衛します。\nID:f6PUg9HE は護衛対象選択を取り消します。\n能力発動メッセージ\nID:f6PUg9HE は Android どろどろ と 和菓子 大福 を護衛しています。\nID:f6PUg9HE は Android どろどろ と 和菓子 大福 を護衛しています。（ランダム）\n
独裁者	独裁者（独）【村人陣営】\n一度だけ議論を中止させて指定した者を強制的に処刑することができる村人です。\nこの能力はコミットに含まれません。使用してもしなくても他がセット完了した時点でスキップされます。\n能力発動メッセージ\nID:Vr6xQ7ZM は議論を打ち切り 画像職人 ガリレイ の処刑を宣告しました。\n
傾奇者	傾奇者（傾）【特殊陣営】\nどこにも属さない特殊な役職です。\nセットアクション先としてセットされた夜にそのセットした者と同じ陣営に移り変わります。\n複数同時にセットされたときはそのうちの1人をランダムで選ばれます。\n選ばれる度に変更されます。一度も選ばれなかった場合は勝利できません。\n襲撃では死にません。襲撃でも陣営は変わりますが人狼のランダム襲撃の場合は変更されません。（セットされていないと駄目です）\n能力発動メッセージ\nID:Q8cWsYLi は sueyosi 末吉 に興味を持つよう傾きます。\n
共闘者	共闘者（協）【復讐者陣営】\n初日に共闘相手と打倒相手を選びます。\n打倒相手に対して自分と共闘相手が一方的な仇敵になります。\n要するに仲間を作れる復讐者です。\nセットメッセージ\nID:T4uja5U7 は 妖精 めりー と共闘して、ジャンキー ピノ を打倒します。\nID:T4uja5U7 は共闘対象選択と打倒相手対象選択を取り消します。\n能力発動メッセージ\nID:T4uja5U7 は 妖精 めりー と共に ジャンキー ピノ を打倒のため手を組みました。\nID:T4uja5U7 と 妖精 めりー は ジャンキー ピノ に復讐を誓いました。\nID:T4uja5U7 は 妖精 めりー と共に ジャンキー ピノ を打倒のため手を組みました。(ランダム)\nID:T4uja5U7 と 妖精 めりー は ジャンキー ピノ に復讐を誓いました。\n共闘相手メッセージ\n妖精 めりー は ID:T4uja5U7 と共闘して ジャンキー ピノ を打倒します。\n
